target,plat,recettes
Desserts,délicieuse tarte aux noix,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,délicieuse tarte aux pommes sauce fraise crème fraîche,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,fameux duo 'kiwifrez' (tarte fraises et kiwi),"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,"framboises, mousse au citron et pâte sablée","sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,pâte brisée aux pépites de chocolat,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,pâte brisée légère et complète,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,pâte feuilletée escargot au cookeo,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,"sablé breton, crème légère vanille et rhubarbe pochée par johanna...","sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,tarte  aux pommes hollandaise,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,tarte à la compote de rhubarbe et poudre d'amandes,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,tarte à la framboise meringuée,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,tarte à la noix de coco et à la cannelle,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,tarte à la noix de coco rapide,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,tarte à la rhubarbe et aux abricots,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,tarte à la rhubarbe et aux pommes caramélisées,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,tarte amandine à la mangue,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,"riz, lardons et carottes cuites","sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,soupe de riz aux fèves ( algérie ),"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,spaghettis bolognaise (proche de la vraie),"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,tagliatelles au pesto de tomates séchées,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,conchiglie farcies au carré frais et aux fèves,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,"spaghetti aux légumes, câpres et anchois","sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,cannellonis à la ricotta et aux herbes,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,gratin de coquillettes au potimarron en moins de 30 minutes,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,lasagnes de coco aux petits pois,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes au yaourt,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes aux deux saumons de cécile,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes carbonara aux poireaux,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,penne au pesto d'asperges,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,"poulet en médaillon au riz, noix de coco, amandes et dashi","sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,risotto aux crevettes improvisé,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,riz au poulet et sauce de soja,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,"riz aux raisins secs, amandes et safran","sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,riz cantonais epicé,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,soupe de poulet au riz (spécialité de l'île de madère),"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,"tagliatelles au curry, hachis et champignons","sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes au thon de l'étudiant fauché préssé,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,risotto de pennes au chorizo et merguez,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,tagliatelles sauce blanche à l'escalope de dinde,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,crevettes sauce tandoori aux trois tagliatelles,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,gratin d'épinards au riz,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,"lasagnes au poisson, tomate et épinard","sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,nouilles au poulet (chinois),"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes au confit de canard et champignons des bois,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,pâtes aux poireaux,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Pâtes,poêlée de riz et courgette au curry,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Légumes,soupe mediterranéenne au chèvre,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Légumes,soupe repas dite 'grosse soupe' en wallonie (belgique) ,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Légumes,soupe roumaine au poulet,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Légumes,soupe verte glacée roquette et basilic,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Légumes,tom ka (soupe de lait coco),"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Légumes,velouté d'automne aux cèpes,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Légumes,velouté de champignons à la crème fraîche,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Légumes,velouté giromon et patate douce,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Légumes,potage à la truite fumée,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Légumes,potage au cabillaud,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Légumes,potage au parmesan,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Légumes,potage de courgettes/courges aux marrons,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Légumes,potage de merlan aux légumes,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Légumes,rlila de fafi (soupe de légumes au boulghour algérienne),"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Légumes,soupe akwaba,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Légumes,soupe aux coeurs d'artichaut,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Légumes,soupe aux épinards au cooking chef,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Légumes,soupe aux pois chiches,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Légumes,soupe d'asperges vertes et haricots,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Légumes,soupe de carottes à l'orange,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Légumes,soupe de courgettes épicée au curry,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Légumes,soupe de légumes aux topinambours,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Légumes,soupe de lentilles à la marocaine,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Légumes,soupe de persil de mamy k,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Légumes,soupe de petits pois à la noix de coco,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Légumes,soupe de poisson à la crème,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Légumes,soupe de poulet à la citronnelle,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Légumes,soupe de poulet asiatique à l'ananas et aux légumes,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Légumes,soupe de poulet et aux petits legumes,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Légumes,soupe de savoie,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Fruits de mer,moules farcies façon céline,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Fruits de mer,moules poulette,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Fruits de mer,"noix de pétoncles à l'effilochée d'endives, au gingembre et jus...","sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Fruits de mer,noix de saint jacques flambées au rhum,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Fruits de mer,oeufs cocotte à la tomate et aux crevettes,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Fruits de mer,pain de sole à la langouste,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Fruits de mer,petites soupières de la mer au crabe et au safran,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Fruits de mer,poêlée de langoustines aux champignons et sabayon de champagne,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Fruits de mer,poulet rôti à la sauce d'huître,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Fruits de mer,poulpes cuisinés comme à gênes,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Fruits de mer,ragoût de porc et de moules (catalogne),"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Fruits de mer,salade en coques d'ananas,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Fruits de mer,soupe de surimis et de crevettes,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Fruits de mer,"tarte poireaux, crevettes et saumon","sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Fruits de mer,avocat aux crevettes,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Fruits de mer,avocat aux gambas,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Fruits de mer,avocat thon-crevettes,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Fruits de mer,avocats en coque au carré frais,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Fruits de mer,beignets au porc et aux crevettes,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Fruits de mer,bouchées poisson/crevettes aux petits légumes,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Fruits de mer,carpaccio de saint jacques et sa bisque de coraux,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Fruits de mer,cassolettes de moules aux mousserons,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Fruits de mer,charlotte saumon crevettes,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Fruits de mer,coquilles saint jacques à la sauce hollandaise safranée,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Fruits de mer,coquilles saint-jacques au pain d'épices,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Fruits de mer,coupes acidulées de pommes au crabe,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Fruits de mer,coupes de crevettes sauce cocktail,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Fruits de mer,crevettes à la mode d'espelette,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Fruits de mer,crevettes au curry et lait de coco,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Fruits de mer,crevettes au miel et aux graines de sésame,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Apéritif,verrine printanière,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Apéritif,verrine saumon epinards,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Apéritif,verrines carottes - petits-pois - jambon,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Apéritif,verrines crémeuses,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Apéritif,verrines d'avocats féroces,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Apéritif,verrines de fromage de noël,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Apéritif,verrines de poivrons à la feta,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Apéritif,verrines tomates poivrons chèvre frais,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Apéritif,dip exotique à la mangue et au fromage frais,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Apéritif,"dip triple couche au guacamole, crème et sauce salsa","sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Apéritif,endives aux rillettes de thon et haricots rouges,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Apéritif,guacamole au chèvre frais,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Apéritif,guacamole au curry façon olivia,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Apéritif,guacamole au wasabi,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Apéritif,guacamole aux tomates et à l'échalote,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Apéritif,guacamole coriandre tomate,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Apéritif,guacamole de poids chiches,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Apéritif,guacamole de poivrons,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Apéritif,guacamole façon suzee,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Apéritif,guacamole moutardé,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Apéritif,houmous et auberginade sucrée,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Apéritif,houmous pois chiches et sauge,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Apéritif,la tapenade guido,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Apéritif,le cake de clairette,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Apéritif,le cake thon-feta-tomate de pauline,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Apéritif,les rillettes aux deux saumons,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Apéritif,mini cake thon surimi,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Apéritif,mini-marbrés tomate et tapenade,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Apéritif,mise en bouche concombre rillettes de thon,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Apéritif,mug cake tomate basilic bacon (au micro-ondes),"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,tarte amandine aux pommes,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,tarte au chocolat croquant et cerises meringuée,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,tarte au citron (très citronnée !),"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,"tarte au citron et à l'orange, à la poudre d'amande","sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,tarte au citron et à la noix de coco meringuée ,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,tarte au citron et aux amandes,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,tarte au citron revisitée,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,tarte au citron vert (ou jaune) facile,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,tarte au fromage blanc sans pâte (pour flexipan),"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,"tarte au fromage blanc, citron et amandes","sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,tarte au melon et copeaux de chocolat,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,tarte au rocher coco,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,tarte au sucre algerie,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,tarte au sucre en map,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,tarte au sucre roux,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,tarte aux bananes flambées au rhum,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,tarte aux figues et aux abricots,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,tarte aux figues pommes et cannelle,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,tarte aux framboises et crème à la verveine,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,"tarte aux fruits rouges, pâte sablée coco","sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,tarte aux myrtilles des schtroumpfs,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,tarte aux myrtilles et spéculoos,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,tarte aux nectarines et  coco,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,tarte aux pommes à la crème de vanille,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,tarte aux pommes aux amandes et au miel,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,tarte aux pommes et aux chocolat au lait,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,tarte aux pommes et calvados de ma grand-mère,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,tarte aux pommes façon chaussons,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,tarte aux pommes façon cinnamon rolls,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,tarte aux pommes meringuée,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,tarte amandine aux pommes,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,tarte au chocolat croquant et cerises meringuée,"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,tarte au citron (très citronnée !),"sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
Desserts,"tarte au citron et à l'orange, à la poudre d'amande","sucre, vanille, jaune d'oeuf, lait demi-écrémé, maïzena"
