,target,plat,recette
8249,Recettes poisson,Filet de sole en nid de tomates au Thermomix,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8250,Recettes poisson,Filets de cabillaud farcis aux herbes,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8251,Recettes poisson,Filets de daurade à la mazarine,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8252,Recettes poisson,Filets de flétan et julienne de légumes en papillote ,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8253,Recettes poisson,Gratin de blettes au flétan,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8254,Recettes poisson,Gratin de blettes et saumon,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8255,Recettes poisson,Gratin de poisson façon Marianne,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8256,Recettes poisson,Papillote de saumon et chorizo,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8257,Recettes poisson,Papillote de saumon sauvage,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8258,Recettes poisson,Papillote de truite sur julienne de légumes,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8259,Recettes poisson,Papillotes de pavés de saumon simple,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8260,Recettes poisson,Pavé de saumon en croute d'amandes,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8261,Recettes poisson,Pavé de saumon sur lit de poireau au cheddar,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8262,"Recettes pâtes, riz, semoule",Riz Cantonais,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8263,"Recettes pâtes, riz, semoule","Tagliatelles fraîches sauce à la crème, aux noix de Saint-Jacques...","farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8264,"Recettes pâtes, riz, semoule","Lasagnes aux poireaux, poulet et gorgonzola","farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8265,"Recettes pâtes, riz, semoule","Risotto, poulet parmesan champignons","farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8266,"Recettes pâtes, riz, semoule",soupe au poulet et au riz (chao gà),"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8267,"Recettes pâtes, riz, semoule",Linguistes aux gambas,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8268,"Recettes pâtes, riz, semoule",Riz à la marocaine,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8269,"Recettes pâtes, riz, semoule",Lasagnes rapides saumon et courgettes,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8270,"Recettes pâtes, riz, semoule",Quasi risotto au saumon et poireau,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8271,"Recettes pâtes, riz, semoule",Cannelloni aux épinards et à la ricotta,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8272,"Recettes pâtes, riz, semoule","Gratin de pâtes au chèvre, tomate et jambon","farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8273,"Recettes pâtes, riz, semoule",Gratin de pâtes au jambon,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8274,"Recettes pâtes, riz, semoule","Lotte au vin blanc, accompagnée de riz aux champignons","farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8275,"Recettes pâtes, riz, semoule",risotto au poulet à l'italienne,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8276,"Recettes pâtes, riz, semoule",Riz cantonnais à la créole,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8277,"Recettes pâtes, riz, semoule",Riz sauté à l'asiatique,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8278,"Recettes pâtes, riz, semoule",Sauté d'agneau au riz,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8279,"Recettes pâtes, riz, semoule",Spaghetti aux brocolis (Sicile),"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8280,"Recettes pâtes, riz, semoule",Pâtes à la moutarde,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8281,"Recettes pâtes, riz, semoule",Pâtes aux tomates fraîches,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8282,"Recettes pâtes, riz, semoule",riz au paprika et aux merguez,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8283,"Recettes pâtes, riz, semoule",Riz façon Sania,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8284,"Recettes pâtes, riz, semoule","Salade de pâtes aux légumes du sud, sauce pistou","farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8285,"Recettes pâtes, riz, semoule",Blanquette de veau et riz,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8286,"Recettes pâtes, riz, semoule",Délicieuses lasagnes d'Automne,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8287,"Recettes pâtes, riz, semoule",Lasagne aux épinards et au boeuf,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8288,"Recettes pâtes, riz, semoule",Nouilles chinoises au curry de légumes,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8289,"Recettes pâtes, riz, semoule",Pâtes sauce gorgonzola très simple,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8290,"Recettes pâtes, riz, semoule",Poêlée de riz au chorizo façon paëlla,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8291,"Recettes pâtes, riz, semoule",Quinoa au brocoli,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8292,Recettes fruits de mer,Crevettes à la feta et aux tomates,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8293,Recettes fruits de mer,Fricassée de crevettes,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8294,Recettes fruits de mer,Linguines à l'encre de seiche aux coques,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8295,Recettes fruits de mer,moules au boursin,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8296,Recettes fruits de mer,Pilaf de seigle au chorizo et crevettes,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8297,Recettes fruits de mer,"Tartare de st jacques et avocat, et beignets de crevettes sauce coco...","farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8298,Recettes fruits de mer,Brochettes de crevettes marinées à l'ail,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8299,Recettes fruits de mer,Cassolette de pinces de tourteaux,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8300,Recettes fruits de mer,crevettes au curry légères,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8301,Recettes fruits de mer,Moules au lard et au vin blanc,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8302,Recettes fruits de mer,Tarte au crabe à l'antillaise,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8303,Recettes fruits de mer,Blanquette de saumon aux moules,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8304,Recettes fruits de mer,Chop suey crevettes,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8305,Recettes fruits de mer,Crevettes japonaises,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8306,Recettes fruits de mer,Galettes de saint-Jacques,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8307,Recettes fruits de mer,Gambas au vin blanc,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8308,Recettes fruits de mer,Gari (farine de manioc) aux crevettes (Afrique),"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8309,Recettes fruits de mer,Poêlée de Noix de St-Jacques et Gambas au sirop d'érable vanillé,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8310,Recettes fruits de mer,Poêlée de Saint jacques à l'andouille,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8311,Recettes fruits de mer,Saint Jacques à la crème de chorizo ultra rapide,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8312,Recettes fruits de mer,Velouté de Saint-Jacques au safran,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8313,Recettes fruits de mer,Velouté de patates douces aux noix de Saint-Jacques,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8314,Recettes fruits de mer,Avocats farcis aux crevettes et autres,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8315,Recettes fruits de mer,"Coquilles Saint-Jacques, boudin noir et chanterelles","farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8316,Recettes fruits de mer,Crème de langoustine au curry,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8317,Recettes fruits de mer,crevettes sauce curry,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8318,Recettes fruits de mer,Encornets farcis au chorizo,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8319,Recettes fruits de mer,Linguine aux crevettes et épinards,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8320,Recettes fruits de mer,Pommes de terre poêlées et crevettes au poivre vert,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8321,Recettes fruits de mer,Saint-Jacques marinées au madère,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8322,Recettes dessert au chocolat,Tarte façon brownie bananes chocolat pécan,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8323,Recettes dessert au chocolat,Tarte fine chocolat noir et aux écorces d'orange,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8324,Recettes dessert au chocolat,Tarte fondante au chocolat de Lina,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8325,Recettes dessert au chocolat,Tarte fondante au chocolat parfumé au café,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8326,Recettes dessert au chocolat,Tarte framboise avec tendre chocolat,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8327,Recettes dessert au chocolat,Tarte framboises-chocolat blanc,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8328,Recettes dessert au chocolat,Tarte gourmande banane - chocolat,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8329,Recettes dessert au chocolat,Tarte litchi chocolat,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8330,Recettes dessert au chocolat,Tarte meringuée à la mousse chocolat,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
8331,Recettes dessert au chocolat,Tarte moelleuse au chocolat,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
