,target,plat,url
272,Recettes bouchée ou amuse-bouche,Préparation pour Blinis (farine blé et sarrasin),https://www.marmiton.org/recettes/recette_preparation-pour-blinis-farine-ble-et-sarrasin_71667.aspx
272,Recettes bouchée ou amuse-bouche,Tartelettes chaudes à la cancoillotte,https://www.marmiton.org/recettes/recette_tartelettes-chaudes-a-la-cancoillotte_168601.aspx
272,Recettes bouchée ou amuse-bouche,Tartelettes courgettes magret et chèvre,https://www.marmiton.org/recettes/recette_tartelettes-courgettes-magret-et-chevre_174178.aspx
272,Recettes bouchée ou amuse-bouche,Tartelettes fines au roquefort et boeuf,https://www.marmiton.org/recettes/recette_tartelettes-fines-au-roquefort-et-boeuf_88736.aspx
272,Recettes bouchée ou amuse-bouche,Tartelettes oignons feta,https://www.marmiton.org/recettes/recette_tartelettes-oignons-feta_44195.aspx
272,Recettes bouchée ou amuse-bouche,Accras de morue faciles,https://www.marmiton.org/recettes/recette_accras-de-morue-faciles_27387.aspx
272,Recettes bouchée ou amuse-bouche,Beignets de courgette à la féta et à la menthe fraîche,https://www.marmiton.org/recettes/recette_beignets-de-courgette-a-la-feta-et-a-la-menthe-fraiche_49104.aspx
272,Recettes bouchée ou amuse-bouche,Beignets de fleurs de courgettes faciles,https://www.marmiton.org/recettes/recette_beignets-de-fleurs-de-courgettes-faciles_11648.aspx
272,Recettes bouchée ou amuse-bouche,Bouchées apéritives à la mexicaine,https://www.marmiton.org/recettes/recette_bouchees-aperitives-a-la-mexicaine_69737.aspx
272,Recettes bouchée ou amuse-bouche,bouchées aux fruits de mer faciles,https://www.marmiton.org/recettes/recette_bouchees-aux-fruits-de-mer-faciles_33972.aspx
272,Recettes bouchée ou amuse-bouche,Empanada au thon et aux poivrons,https://www.marmiton.org/recettes/recette_empanada-au-thon-et-aux-poivrons_15518.aspx
272,Recettes bouchée ou amuse-bouche,Beignets de fleurs de courgette,https://www.marmiton.org/recettes/recette_beignets-de-fleurs-de-courgette_29908.aspx
272,Recettes bouchée ou amuse-bouche,Tarte soleil raclette,https://www.marmiton.org/recettes/recette_tarte-soleil-raclette_345320.aspx
273,Recettes viande,Rognons blancs d'agneau crème persillée,https://www.marmiton.org/recettes/recette_rognons-blancs-d-agneau-creme-persillee_67208.aspx
273,Recettes viande,Gigot d'agneau cuit au yaourt / tave kosi (Albanie),https://www.marmiton.org/recettes/recette_gigot-d-agneau-cuit-au-yaourt-tave-kosi-albanie_17716.aspx
273,Recettes viande,Sot-l'y-laisse de dinde en blanquette,https://www.marmiton.org/recettes/recette_sot-l-y-laisse-de-dinde-en-blanquette_96265.aspx
273,Recettes viande,Blanquette de boudin blanc,https://www.marmiton.org/recettes/recette_blanquette-de-boudin-blanc_312690.aspx
273,Recettes viande,Boeuf bourguignon régime,https://www.marmiton.org/recettes/recette_boeuf-bourguignon-regime_173064.aspx
273,Recettes viande,Oeufs cocotte au foie gras,https://www.marmiton.org/recettes/recette_oeufs-cocotte-au-foie-gras_24981.aspx
273,Recettes viande,"Steak haché au four, oignon, tomate et emmental",https://www.marmiton.org/recettes/recette_steak-hache-au-four_220859.aspx
273,Recettes viande,Rôti de porc confit,https://www.marmiton.org/recettes/recette_roti-de-porc-confit_88286.aspx
273,Recettes viande,Sauté de porc à l'ananas très facile,https://www.marmiton.org/recettes/recette_saute-de-porc-a-l-ananas-tres-facile_66650.aspx
273,Recettes viande,Foie gras en brioche,https://www.marmiton.org/recettes/recette_foie-gras-en-brioche_11641.aspx
273,Recettes viande,Poulet mariné à la plancha,https://www.marmiton.org/recettes/recette_poulet-marine-a-la-plancha_85630.aspx
273,Recettes viande,Darnes de cabillaud aux poireaux et au curry,https://www.marmiton.org/recettes/recette_darnes-de-cabillaud-aux-poireaux-et-au-curry_16986.aspx
273,Recettes viande,Hamburger au bacon,https://www.marmiton.org/recettes/recette_hamburger-au-bacon_171124.aspx
273,Recettes viande,Boudin noir aux pommes et miel,https://www.marmiton.org/recettes/recette_boudin-noir-aux-pommes-et-miel_88139.aspx
273,Recettes viande,"Civet de sanglier (sans marinade, ni vin)",https://www.marmiton.org/recettes/recette_civet-de-sanglier-sans-marinade-ni-vin_304654.aspx
273,Recettes viande,Falafels au four,https://www.marmiton.org/recettes/recette_falafels-au-four_310120.aspx
273,Recettes viande,Mousse de foie de volaille,https://www.marmiton.org/recettes/recette_mousse-de-foie-de-volaille_53252.aspx
273,Recettes viande,Poulet mariné au paprika et citron,https://www.marmiton.org/recettes/recette_poulet-marine-au-paprika-et-citron_68517.aspx
273,Recettes viande,Boeuf Bourguignon au Thermomix,https://www.marmiton.org/recettes/recette_boeuf-bourguignon-au-thermomix_375095.aspx
273,Recettes viande,Blanquette de veau de Grand Mère Mémé,https://www.marmiton.org/recettes/recette_blanquette-de-veau-de-grand-mere-meme_65456.aspx
273,Recettes viande,Poulet aux courgettes et au curry,https://www.marmiton.org/recettes/recette_poulet-aux-courgettes-et-au-curry_56575.aspx
273,Recettes viande,Keftedes (boulettes de viande au citron) (Grèce),https://www.marmiton.org/recettes/recette_keftedes-boulettes-de-viande-au-citron-grece_14392.aspx
273,Recettes viande,Selle de sanglier sauce grand veneur,https://www.marmiton.org/recettes/recette_selle-de-sanglier-sauce-grand-veneur_11304.aspx
273,Recettes viande,Pintade aux morilles,https://www.marmiton.org/recettes/recette_pintade-aux-morilles_59482.aspx
273,Recettes viande,"Sauté de porc au paprika, lardons et champignons",https://www.marmiton.org/recettes/recette_saute-de-porc-au-paprika-lardons-et-champignons_33248.aspx
273,Recettes viande,Épigramme d'agneau grillé par Laurent Mariotte,https://www.marmiton.org/recettes/recette_epigramme-d-agneau-grille-par-laurent-mariotte_531310.aspx
273,Recettes viande,Rôti de porc fumé,https://www.marmiton.org/recettes/recette_roti-de-porc-fume_315407.aspx
273,Recettes viande,Magret de canard mariné au four,https://www.marmiton.org/recettes/recette_magret-de-canard-marine-au-four_224036.aspx
273,Recettes viande,Magrets de canard à tomber par terre,https://www.marmiton.org/recettes/recette_magrets-de-canard-a-tomber-par-terre_55462.aspx
273,Recettes viande,Sauté de Sanglier,https://www.marmiton.org/recettes/recette_saute-de-sanglier_222461.aspx
274,Recettes poisson,Limandes panées sans gluten,https://www.marmiton.org/recettes/recette_limandes-panees-sans-gluten_62777.aspx
274,Recettes poisson,Papillote de lieu aux écailles de menthe fraîche,https://www.marmiton.org/recettes/recette_papillote-de-lieu-aux-ecailles-de-menthe-fraiche_307929.aspx
274,Recettes poisson,Papillotes de poisson express,https://www.marmiton.org/recettes/recette_papillotes-de-poisson-express_64336.aspx
274,Recettes poisson,Papillotes de sole à la crème,https://www.marmiton.org/recettes/recette_papillotes-de-sole-a-la-creme_49878.aspx
274,Recettes poisson,Pavés d'espadon aux poivrons,https://www.marmiton.org/recettes/recette_paves-d-espadon-aux-poivrons_35637.aspx
274,Recettes poisson,Saumon à l'échalote au Cooking Chef,https://www.marmiton.org/recettes/recette_saumon-a-l-echalote-au-cooking-chef_383597.aspx
274,Recettes poisson,Saumon en croûte de sel et patates douces,https://www.marmiton.org/recettes/recette_saumon-en-croute-de-sel-et-patates-douces_41011.aspx
274,Recettes poisson,Saumon en croûte mariné,https://www.marmiton.org/recettes/recette_saumon-en-croute_232683.aspx
274,Recettes poisson,Soupe de poisson,https://www.marmiton.org/recettes/recette_soupe-de-poisson_11076.aspx
274,Recettes poisson,"Ailes de raie en papillote, câpres et baies roses",https://www.marmiton.org/recettes/recette_ailes-de-raie-en-papillote_311640.aspx
274,Recettes poisson,Bouillabaisse d'épinards,https://www.marmiton.org/recettes/recette_bouillabaisse-d-epinards_16572.aspx
274,Recettes poisson,Bouillabaisse de légumes d’été aux fines saveurs,https://www.marmiton.org/recettes/recette_bouillabaisse-de-legumes-d-ete-aux-fines-saveurs_83854.aspx
274,Recettes poisson,Coeur de saumon safrané à l'échalote,https://www.marmiton.org/recettes/recette_coeur-de-saumon-safrane-a-l-echalote_85075.aspx
274,Recettes poisson,"Dos de cabillaud & shiitakes marinés au miso, riz noir par Julien...",https://www.marmiton.org/recettes/recette_dos-de-cabillaud-shiitakes-marines-au-miso_529275.aspx
274,Recettes poisson,Dos de cabillaud aux épices,https://www.marmiton.org/recettes/recette_dos-de-cabillaud-aux-epices_309850.aspx
274,Recettes poisson,"Feuilleté rapide au chèvre, thon et épinards",https://www.marmiton.org/recettes/recette_feuillete-chevre-epinard_310075.aspx
274,Recettes poisson,Filet de cabillaud au pamplemousse rose et au concombre,https://www.marmiton.org/recettes/recette_filet-de-cabillaud-au-pamplemousse-rose-et-au-concombre_62175.aspx
274,Recettes poisson,Filet de cabillaud aux échalotes et à la moutarde,https://www.marmiton.org/recettes/recette_filet-de-cabillaud-aux-echalotes-et-a-la-moutarde_45184.aspx
274,Recettes poisson,Filet de lieu noir au paprika en écaille de chorizo,https://www.marmiton.org/recettes/recette_filet-de-lieu-noir-au-paprika-en-ecaille-de-chorizo_223234.aspx
274,Recettes poisson,filet de lieu noir sauce piccalilli ,https://www.marmiton.org/recettes/recette_filet-de-lieu-noir-sauce-piccalilli_68310.aspx
274,Recettes poisson,Filet de lotte au homard,https://www.marmiton.org/recettes/recette_filet-de-lotte-au-homard_16009.aspx
274,Recettes poisson,Filets de cabillaud au pamplemousse,https://www.marmiton.org/recettes/recette_filets-de-cabillaud-au-pamplemousse_89546.aspx
274,Recettes poisson,Filets de daurade à la martiniquaise,https://www.marmiton.org/recettes/recette_filets-de-daurade-a-la-martiniquaise_25553.aspx
274,Recettes poisson,Filets de poisson à l'orientale,https://www.marmiton.org/recettes/recette_filets-de-poisson-a-l-orientale_46430.aspx
274,Recettes poisson,Filets de poisson sauce lardons,https://www.marmiton.org/recettes/recette_filets-de-poisson-sauce-lardons_36104.aspx
274,Recettes poisson,Filets de poisson sauce parmesan,https://www.marmiton.org/recettes/recette_filets-de-poisson-sauce-parmesan_308240.aspx
274,Recettes poisson,Filets de poissons aux fèves et aux poivrons,https://www.marmiton.org/recettes/recette_filets-de-poissons-aux-feves-et-aux-poivrons_31604.aspx
274,Recettes poisson,Filets de rouget barbet aux pistaches,https://www.marmiton.org/recettes/recette_filets-de-rouget-barbet-aux-pistaches_165257.aspx
274,Recettes poisson,Filets de sole gratinés aux champignons et échalotes,https://www.marmiton.org/recettes/recette_filets-de-sole-gratines-aux-champignons-et-echalotes_25774.aspx
274,Recettes poisson,Filets de sole panés au gorgonzola,https://www.marmiton.org/recettes/recette_filets-de-sole-panes-au-gorgonzola_25579.aspx
275,Recettes abats,Millefeuille de foie gras et poire pochée,https://www.marmiton.org/recettes/recette_millefeuille-de-foie-gras-et-poires-pochee_221569.aspx
275,Recettes abats,Millefeuille de magret de canard au foie gras et à la mangue,https://www.marmiton.org/recettes/recette_millefeuille-de-magret-de-canard_326961.aspx
275,Recettes abats,Mini-hamburgers avec foie-gras,https://www.marmiton.org/recettes/recette_mini-hamburgers-avec-foie-gras_218250.aspx
275,Recettes abats,Mousse de foies de volaille au cognac,https://www.marmiton.org/recettes/recette_mousse-de-foies-de-volaille-au-cognac_42707.aspx
275,Recettes abats,Nems de foie gras au caramel de fruit,https://www.marmiton.org/recettes/recette_nem-de-foie-gras-au-caramel-de-fruit_172038.aspx
275,Recettes abats,Oeufs mollets vapeur au foie gras,https://www.marmiton.org/recettes/recette_oeufs-mollet-vapeur-au-foie-gras_219194.aspx
275,Recettes abats,Pieds de porc au foie gras,https://www.marmiton.org/recettes/recette_pieds-de-porc-au-foie-gras_54619.aspx
275,Recettes abats,Pintade au foie gras et fricassée forestière,https://www.marmiton.org/recettes/recette_pintade-au-foie-gras-et-fricassee-forestiere_26442.aspx
275,Recettes abats,Pintade farcie à mousse de foie d'oie,https://www.marmiton.org/recettes/recette_pintade-farcie-a-mousse-de-foie-d-oie_11610.aspx
275,Recettes abats,Râble de lapin au foie gras et pain d'épice,https://www.marmiton.org/recettes/recette_rable-de-lapin-au-foie-gras-et-pain-d-epice_173686.aspx
275,Recettes abats,radis au foie de porc salé,https://www.marmiton.org/recettes/recette_radis-au-foie-de-porc-sale_18788.aspx
275,Recettes abats,Ris de veau et volaille à la saveur de truffe,https://www.marmiton.org/recettes/recette_ris-de-veau-et-volaille-a-la-saveur-de-truffe_85217.aspx
275,Recettes abats,Rognons à la crème à l'alsacienne,https://www.marmiton.org/recettes/recette_rognons-a-la-creme-a-l-alsacienne_65153.aspx
275,Recettes abats,Rognons de veau sauce moutarde au genièvre,https://www.marmiton.org/recettes/recette_rognons-de-veau-sauce-moutarde-au-genievre_29296.aspx
275,Recettes abats,Rognons de veau sauce tomate au vin blanc,https://www.marmiton.org/recettes/recette_rognons-de-veau-sauce-tomate-au-vin-blanc_29225.aspx
275,Recettes abats,Rôti de magret au Foie gras et Farce aux Marrons,https://www.marmiton.org/recettes/recette_roti-de-magret-au-foie-gras-et-farce-aux-marrons_313756.aspx
275,Recettes abats,Salade artichaut asperge foie gras,https://www.marmiton.org/recettes/recette_salade-artichaut-asperge-foie-gras_24179.aspx
275,Recettes abats,Salade de foie gras et chèvre aux fruits secs,https://www.marmiton.org/recettes/recette_salade-de-foie-gras-et-chevre-aux-fruits-secs_85836.aspx
275,Recettes abats,"Saucisse de magret, foie gras et cèpes (37ème rencontre marmiton)",https://www.marmiton.org/recettes/recette_saucisse-de-magret-foie-gras-et-cepes-37eme-rencontre-marmiton_45134.aspx
275,Recettes abats,Terrine de Foies et Muscat de Messire Lolek,https://www.marmiton.org/recettes/recette_terrine-de-foies-et-muscat-de-messire-lolek_58482.aspx
275,Recettes abats,Terrine façon foie gras,https://www.marmiton.org/recettes/recette_terrine-facon-foie-gras_25667.aspx
275,Recettes abats,tête de veau sauce madère,https://www.marmiton.org/recettes/recette_tete-de-veau-sauce-madere_42390.aspx
275,Recettes abats,"Tournedos façon hamburger, frites de légumes au cumin, sauce au foie...",https://www.marmiton.org/recettes/recette_tournedos-facon-hamburger-frites-de-legumes-au-cumin-sauce-au-foie-gras_174962.aspx
275,Recettes abats,Cailles aux pleurotes et foie gras,https://www.marmiton.org/recettes/recette_cailles-aux-pleurotes-et-foie-gras_54771.aspx
275,Recettes abats,Brochettes de foie d'agneau aux courgettes et aux aubergines,https://www.marmiton.org/recettes/recette_brochettes-de-foie-d-agneau-aux-courgettes-et-aux-aubergines_50716.aspx
275,Recettes abats,Cake aux foies de volaille,https://www.marmiton.org/recettes/recette_cake-aux-foies-de-volaille_55068.aspx
275,Recettes abats,Chou farci au foie gras et aux dattes,https://www.marmiton.org/recettes/recette_chou-farci-au-foie-gras-et-aux-dattes_64164.aspx
275,Recettes abats,Coeur ou foie en papillote,https://www.marmiton.org/recettes/recette_coeur-ou-foie-en-papillote_86812.aspx
275,Recettes abats,Emincé de foie au vin rouge - Sürlewerle ( Alsace),https://www.marmiton.org/recettes/recette_emince-de-foie-au-vin-rouge-surlewerle-alsace_19310.aspx
275,Recettes abats,Escalope de foie gras de canard aux framboises et coulis de truffe,https://www.marmiton.org/recettes/recette_escalope-de-foie-gras-de-canard-aux-framboises-et-coulis-de-truffe_65497.aspx
276,"Recettes pâtes, riz, semoule","Pâtes au cacao, sauce mascarpone",https://www.marmiton.org/recettes/recette_pates-au-cacao-sauce-mascarpone_54022.aspx
276,"Recettes pâtes, riz, semoule","Pâtes au poulet,  poivrons et champignons",https://www.marmiton.org/recettes/recette_pates-au-poulet-poivrons-et-champignons_49227.aspx
276,"Recettes pâtes, riz, semoule",Risotto de quinoa,https://www.marmiton.org/recettes/recette_risotto-de-quinoa_71222.aspx
276,"Recettes pâtes, riz, semoule","Lasagnes aux légumes de Provence, chèvre et lardons",https://www.marmiton.org/recettes/recette_lasagnes-aux-legumes-de-provence-chevre-et-lardons_62336.aspx
276,"Recettes pâtes, riz, semoule",Pâtes aux artichauts italiens et à la coppa,https://www.marmiton.org/recettes/recette_pates-aux-artichauts-italiens-et-a-la-coppa_88818.aspx
276,"Recettes pâtes, riz, semoule",Pommes de terre et pâtes à la sauce tomate,https://www.marmiton.org/recettes/recette_pommes-de-terre-a-la-sauce-tomate_194986.aspx
276,"Recettes pâtes, riz, semoule",Spaghetti aux carottes sauce moutarde,https://www.marmiton.org/recettes/recette_spaghetti-aux-carottes-sauce-moutarde_67403.aspx
