,target,plat,recette
9284,gâteau,succès : biscuit aux amandes et crème mousseline,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9285,gâteau,fiadone par laurent mariotte,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9286,gâteau,petits tiramisu poire speculoos,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9287,gâteau,cheesecake marbré aux myrtilles,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9288,gâteau,cake à la pistache,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9289,gâteau,gâteau breton fourré à la crème de pruneaux,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9290,gâteau,biscuits en pain d'épices de noël,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9291,gâteau,brownies moelleux tout choco,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9292,gâteau,biscuit anglais au chocolat,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9293,tarte,tarte au fromage blanc et au kirsch,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9294,tarte,"tarte au fromage blanc, crème fraîche et speculoos","farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9295,tarte,tarte aux fraises des soeurs b.,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9296,tarte,tarte aux marrons et au fromage blanc,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9297,tarte,tarte moelleuse aux cerises et au chocolat blanc,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9298,tarte,tarte noix de pécan avec golden syrup,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9299,tarte,tarte rapide au fromage blanc,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9300,tarte,tartelettes aux pêches,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9301,tarte,flaune au roquefort,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9302,tarte,tarte à la banane au chocolat caché,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9303,tarte,tarte à la rhubarbe et à la vanille,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9304,tarte,tarte abricots noisettes chocolat,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9305,tarte,tarte au chocolat de la mère blanc,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9306,tarte,tarte au fromage blanc,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9307,tarte,tarte aux fraises à la noix de coco,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9308,tarte,tarte aux poires vegan ,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9309,tarte,tarte aux pommes et raisin blanc,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9310,tarte,tarte banane et chocolat blanc,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9311,tarte,tarte briochée à la rhubarbe,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9312,tarte,tarte croustillante praliné et chocolat,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9313,tarte,tarte fine poires / mirabelles,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9314,tarte,délicieuse tarte au citron,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9315,tarte,tarte à la rhubarbe et à l'ananas meringuée,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9316,tarte,tarte au citron et à l'ananas,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9317,tarte,tarte au citron juste bien,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9318,tarte,tarte au fromage blanc facile,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9319,tarte,tarte aux framboises et à la crème d'amandes,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9320,tarte,tarte aux myrtilles et mascarpone,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9321,tarte,tarte aux pommes et nutella,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9322,tarte,tarte chantilly framboises,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9323,entréechaude,tartine de chèvre à l'ail des ours,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9324,entréechaude,tartines de pesto de petits pois à la ricotta,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9325,entréechaude,velouté de citrouille au lait de coco,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9326,entréechaude,soupe d'étrilles facile,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9327,entréechaude,soupe de poireaux et de carottes,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9328,entréechaude,mon minestrone d'hiver (soupe non mixée),"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9329,entréechaude,oeufs cocotte express,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9330,entréechaude,soupe de concombre au yaourt glacé,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9331,entréechaude,soupe de concombre minceur,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9332,entréechaude,soupe glacée au concombre,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9333,entréechaude,velouté tomates - poivrons,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9334,entréechaude,molokheya (soupe égyptienne),"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9335,entréechaude,soupe au chou,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9336,entréechaude,soupe auvergnate au chou,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9337,entréechaude,soupe aux tomates et aux bananes,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9338,entréechaude,soupe de la mer aux légumes,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9339,entréechaude,soupe épicée au concombre et avocat,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9340,entréechaude,soupe rustique au potimarron,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9341,entréechaude,"tartine de thon,surimi,mayonnaise","farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9342,entréechaude,velouté de butternut au bacon,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9343,entréechaude,potage (espagnol),"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9344,entréechaude,potage au persil,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9345,entréechaude,soufflé de fanes de betteraves,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9346,entréechaude,soupe au cheddar et au brie (recette californienne),"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9347,entréechaude,tartines apéro de fafa,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9348,entréechaude,tartines gratinées savoyardes ,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9349,entréechaude,velouté de potiron hivernal (chataigne / noix de muscade),"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9350,entréechaude,velouté de rutabagas et carottes jaunes,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9351,entréechaude,jambonneau à la moutarde (bouillon),"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9352,entréechaude,oeufs durs farcis au saumon fumé,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9353,apéritifdînatoire,concombre au tarama,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9354,apéritifdînatoire,dip de lentilles corail au companion,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9355,apéritifdînatoire,dip de lentilles corail au monsieur cuisine,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9356,apéritifdînatoire,"feuilles d’endives apéritives à la ricotta, tomates cerise basilic...","farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9357,apéritifdînatoire,guacamole à la coriandre,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9358,apéritifdînatoire,guacamole au mixeur,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9359,apéritifdînatoire,rillettes aux deux saumons,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9360,apéritifdînatoire,rillettes de chorizo au monsieur cuisine,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9361,apéritifdînatoire,rillettes de maquereau (5ème rencontre),"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9362,apéritifdînatoire,rillettes de maquereaux à la moutarde express,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9363,apéritifdînatoire,rillettes de sardines à la moutarde de cat,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9364,apéritifdînatoire,rillettes de thon au curry,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9365,apéritifdînatoire,rillettes faciles aux deux saumons,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9366,apéritifdînatoire,tapenade d'olives vertes farcies au poivron rouge,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9367,apéritifdînatoire,tapenade par laurent mariotte,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9368,apéritifdînatoire,tartinade de tarama au fromage frais,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9369,apéritifdînatoire,tzatziki de courgettes,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9370,apéritifdînatoire,verrine de faisselle au saumon,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9371,apéritifdînatoire,"verrine de saumon fumé, concassée de tomate et fromage blanc","farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9372,apéritifdînatoire,verrine de thon et saumon fumé,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9373,apéritifdînatoire,verrine du soleil,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9374,apéritifdînatoire,verrine printanière façon titouanne,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
9375,apéritifdînatoire,verrine provençale,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
