target,plat,recettes
Entrée,soupe de potiron et céleri rave,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Entrée,soupe mexicaine aux lentilles,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Entrée,tartines de camembert au four,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Entrée,tourte aux cèpes,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Entrée,verres salsa de megara (32ème rencontre douai),"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Entrée,"verrine aux 2 tomates, chèvre et speck","farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Entrée,verrine de betterave crue au chèvre,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Entrée,verrines concassé de tomates et guacamole à la coriandre,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Entrée,cake au chorizo et fromage frais,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Entrée,cake au duo de tomates,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Entrée,cake au thon à la tomate,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Entrée,cake d'épinards à la ricotta,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Entrée,"cake tomates, fromage, basilic","farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Entrée,caviar d'aubergine au yaourt de brebis,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Entrée,rillettes de thon au basilic,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Entrée,verrines de saumon fumé au mascarpone,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Entrée,cake (sucré) au vin blanc,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Entrée,cake au boudin blanc et champignons,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Entrée,"cake au cumin, aux noix et au comté","farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Entrée,cake au fromage de chèvre et aux olives,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Entrée,cake au maquereau à la tomate,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Entrée,"cake au pesto, noix de cajou et tomates confites","farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Entrée,cake au poulet façon gâteau au yaourt,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Entrée,cake au thon et au curry,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Entrée,cake au thon et carottes parfumé au cumin,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Entrée,cake aux abricots et au chèvre,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Entrée,"cake chti : chicons, lardons, maroilles","farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Entrée,cake de lapin aux olives,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Entrée,cake léger au poulet et au poivron,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Entrée,cake méli mélo,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Entrée,cake savoyard,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Entrée,caviar d'aubergine au cumin,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Entrée,hoummous de ma grand-mère,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Entrée,houmous de thon,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Apéritif,accras de morue persillés,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Apéritif,amuse-bouche léger tomate fromage frais jambon,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Apéritif,amuse-bouches bicolores en mini-verres,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Apéritif,beignets d'aubergines au coulis de tomate,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Apéritif,beignets de gougères au fromage,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Apéritif,blinis faciles,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Apéritif,bouchées à la crevette,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Apéritif,bouchées apéritives au chèvre,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Apéritif,bouchées aux poireaux et petits lardons,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Apéritif,bouchées de chorizo aux oignons caramélisés,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Apéritif,boulette à la carotte végétarienne,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Apéritif,chausson à la fondue de poireaux et ses st jacques poellées,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Apéritif,chaussons aux poivrons,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Apéritif,empanadas au tofu,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Apéritif,empanadas tucumanas,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Apéritif,gougères au reblochon,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Apéritif,moines : beignets de pomme de terre,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Apéritif,muffin au camembert,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Apéritif,muffins au pest et à la feta,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Apéritif,muffins aux courgettes et saumon fumé,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Apéritif,muffins fromages et oignon,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Apéritif,tartelettes au gorgonzola (comment utiliser des blancs d'oeufs...,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Apéritif,accras de colombie ,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Apéritif,accras de morue aux herbes et aux épices,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Apéritif,accras de queues de crevettes,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Apéritif,achard de citron à la cerise,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Apéritif,achard de crevettes,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Apéritif,achard de légumes au cooking chef,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Apéritif,achards d'aubergines,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Apéritif,acras de colin,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Poissons,filets de sole panés au gorgonzola,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Poissons,filets de sole roulés au saumon,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Poissons,genre de bouillabaisse à ma façon,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Poissons,gratin de morue,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Poissons,gratin de poisson au blé,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Poissons,gratin de poisson au curcuma,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Poissons,lotte à l'américaine de mamie léa,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Poissons,luxueux gratin de poisson,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Poissons,papillote de colin sur lit de carottes,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Poissons,papillote de saumon à l'orange,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Poissons,papillote de saumon à la tomate et au paprika,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Poissons,papillote de truite au beurre d'herbes,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Poissons,papillote de truite saumonée à la mangue,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Poissons,papillotes de bar farcies,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Poissons,papillotes de poisson à l'avocat,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Poissons,papillotes de poisson aux épices,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Poissons,papillotes de saumon aux olives,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Poissons,papillotes de saumon et champignons,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Poissons,papillotte de poisson au lait de coco au micro onde,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Poissons,"papillotte poisson, coco et gingembre","farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Poissons,pâté de lotte en croûte,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Poissons,pâtes aux courgettes et filets de sole mariné à l'huile d'olive et...,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Poissons,"pavé de saumon à l'aneth, aux câpres et aux carottes","farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Poissons,pavé de saumon aux épices,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Poissons,pavés de poisson aux poivrons et tomates,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Poissons,pavés de saumon aux épinards et au boursin (ultra simple),"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Poissons,pavés de saumon grillés au haricots rouges,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Poissons,pavés de truite saumonée au safran,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
Poissons,poisson rapide à la crème et au jambon,"farine, levure chimique, huile d'olive, beurre, tomate, lardons, dés de jambon, oeuf, lait, basilic, olives vertes"
