target,plat,url
viande,Épigramme d'agneau grillé par Laurent Mariotte,https://www.marmiton.org/recettes/recette_epigramme-d-agneau-grille-par-laurent-mariotte_531310.aspx
viande,Rôti de porc fumé,https://www.marmiton.org/recettes/recette_roti-de-porc-fume_315407.aspx
viande,Magret de canard mariné au four,https://www.marmiton.org/recettes/recette_magret-de-canard-marine-au-four_224036.aspx
viande,Magrets de canard à tomber par terre,https://www.marmiton.org/recettes/recette_magrets-de-canard-a-tomber-par-terre_55462.aspx
viande,Sauté de Sanglier,https://www.marmiton.org/recettes/recette_saute-de-sanglier_222461.aspx
poisson,Limandes panées sans gluten,https://www.marmiton.org/recettes/recette_limandes-panees-sans-gluten_62777.aspx
poisson,Papillote de lieu aux écailles de menthe fraîche,https://www.marmiton.org/recettes/recette_papillote-de-lieu-aux-ecailles-de-menthe-fraiche_307929.aspx
poisson,Papillotes de poisson express,https://www.marmiton.org/recettes/recette_papillotes-de-poisson-express_64336.aspx
poisson,Papillotes de sole à la crème,https://www.marmiton.org/recettes/recette_papillotes-de-sole-a-la-creme_49878.aspx
poisson,Pavés d'espadon aux poivrons,https://www.marmiton.org/recettes/recette_paves-d-espadon-aux-poivrons_35637.aspx
poisson,Saumon à l'échalote au Cooking Chef,https://www.marmiton.org/recettes/recette_saumon-a-l-echalote-au-cooking-chef_383597.aspx
poisson,Saumon en croûte de sel et patates douces,https://www.marmiton.org/recettes/recette_saumon-en-croute-de-sel-et-patates-douces_41011.aspx
poisson,Saumon en croûte mariné,https://www.marmiton.org/recettes/recette_saumon-en-croute_232683.aspx
poisson,Soupe de poisson,https://www.marmiton.org/recettes/recette_soupe-de-poisson_11076.aspx
poisson,"Ailes de raie en papillote, câpres et baies roses",https://www.marmiton.org/recettes/recette_ailes-de-raie-en-papillote_311640.aspx
poisson,Bouillabaisse d'épinards,https://www.marmiton.org/recettes/recette_bouillabaisse-d-epinards_16572.aspx
poisson,Bouillabaisse de légumes d’été aux fines saveurs,https://www.marmiton.org/recettes/recette_bouillabaisse-de-legumes-d-ete-aux-fines-saveurs_83854.aspx
poisson,Coeur de saumon safrané à l'échalote,https://www.marmiton.org/recettes/recette_coeur-de-saumon-safrane-a-l-echalote_85075.aspx
poisson,"Dos de cabillaud & shiitakes marinés au miso, riz noir par Julien...",https://www.marmiton.org/recettes/recette_dos-de-cabillaud-shiitakes-marines-au-miso_529275.aspx
poisson,Dos de cabillaud aux épices,https://www.marmiton.org/recettes/recette_dos-de-cabillaud-aux-epices_309850.aspx
poisson,"Feuilleté rapide au chèvre, thon et épinards",https://www.marmiton.org/recettes/recette_feuillete-chevre-epinard_310075.aspx
poisson,Filet de cabillaud au pamplemousse rose et au concombre,https://www.marmiton.org/recettes/recette_filet-de-cabillaud-au-pamplemousse-rose-et-au-concombre_62175.aspx
poisson,Filet de cabillaud aux échalotes et à la moutarde,https://www.marmiton.org/recettes/recette_filet-de-cabillaud-aux-echalotes-et-a-la-moutarde_45184.aspx
poisson,Filet de lieu noir au paprika en écaille de chorizo,https://www.marmiton.org/recettes/recette_filet-de-lieu-noir-au-paprika-en-ecaille-de-chorizo_223234.aspx
poisson,filet de lieu noir sauce piccalilli ,https://www.marmiton.org/recettes/recette_filet-de-lieu-noir-sauce-piccalilli_68310.aspx
poisson,Filet de lotte au homard,https://www.marmiton.org/recettes/recette_filet-de-lotte-au-homard_16009.aspx
poisson,Filets de cabillaud au pamplemousse,https://www.marmiton.org/recettes/recette_filets-de-cabillaud-au-pamplemousse_89546.aspx
poisson,Filets de daurade à la martiniquaise,https://www.marmiton.org/recettes/recette_filets-de-daurade-a-la-martiniquaise_25553.aspx
poisson,Filets de poisson à l'orientale,https://www.marmiton.org/recettes/recette_filets-de-poisson-a-l-orientale_46430.aspx
poisson,Filets de poisson sauce lardons,https://www.marmiton.org/recettes/recette_filets-de-poisson-sauce-lardons_36104.aspx
poisson,Filets de poisson sauce parmesan,https://www.marmiton.org/recettes/recette_filets-de-poisson-sauce-parmesan_308240.aspx
poisson,Filets de poissons aux fèves et aux poivrons,https://www.marmiton.org/recettes/recette_filets-de-poissons-aux-feves-et-aux-poivrons_31604.aspx
poisson,Filets de rouget barbet aux pistaches,https://www.marmiton.org/recettes/recette_filets-de-rouget-barbet-aux-pistaches_165257.aspx
poisson,Filets de sole gratinés aux champignons et échalotes,https://www.marmiton.org/recettes/recette_filets-de-sole-gratines-aux-champignons-et-echalotes_25774.aspx
poisson,Filets de sole panés au gorgonzola,https://www.marmiton.org/recettes/recette_filets-de-sole-panes-au-gorgonzola_25579.aspx
fruitsdemer,Gambas à l'américaine,https://www.marmiton.org/recettes/recette_gambas-a-l-americaine_221616.aspx
fruitsdemer,Salade de l'aquarium (truite & crabe),https://www.marmiton.org/recettes/recette_salade-de-l-aquarium-truite-crabe_232650.aspx
fruitsdemer,"Verrines d'hiver : carottes, chou-fleur et crabe ",https://www.marmiton.org/recettes/recette_verrines-d-hiver-carottes-chou-fleur-et-crabe_232090.aspx
fruitsdemer,Brochettes de crevettes façon Tata à la plancha,https://www.marmiton.org/recettes/recette_brochettes-de-crevettes-facon-tata-a-la-plancha_229768.aspx
fruitsdemer,Canapé aux crevettes,https://www.marmiton.org/recettes/recette_canape-aux-crevettes_175280.aspx
fruitsdemer,Coquilles St-Jacques (ou pétoncles) poêlées,https://www.marmiton.org/recettes/recette_coquilles-st-jacques-ou-petoncles-poelees_67317.aspx
fruitsdemer,Gambas à la Provençale pour Actifry,https://www.marmiton.org/recettes/recette_gambas-a-la-provencale-actifry_328693.aspx
fruitsdemer,Méli mélo de crabe à l'avocat,https://www.marmiton.org/recettes/recette_meli-melo-de-crabe-a-l-avocat_59334.aspx
fruitsdemer,Noix de Saint Jacques à la fondue de poireaux et de carottes,https://www.marmiton.org/recettes/recette_noix-de-saint-jacques-a-la-fondue-de-poireaux-et-de-carottes_166871.aspx
fruitsdemer,poulpe à la portugaise,https://www.marmiton.org/recettes/recette_poulpe-a-la-portugaise_21153.aspx
fruitsdemer,Queue de langouste au whisky,https://www.marmiton.org/recettes/recette_queue-de-langouste-au-whisky_34585.aspx
fruitsdemer,Salade de mâche aux écrevisses,https://www.marmiton.org/recettes/recette_salade-de-mache-aux-ecrevisses_38451.aspx
fruitsdemer,Terrine de Saint Jacques et poireaux,https://www.marmiton.org/recettes/recette_terrine-de-saint-jacques-et-poireaux_228890.aspx
fruitsdemer,Cocktail de crevette en coque de pamplemousse,https://www.marmiton.org/recettes/recette_cocktail-de-crevette-en-coque-de-pamplemousse_26601.aspx
fruitsdemer,Fricassée de poulpe,https://www.marmiton.org/recettes/recette_fricassee-de-poulpe_48652.aspx
fruitsdemer,Langouste au vin blanc et aux herbes,https://www.marmiton.org/recettes/recette_langouste-au-vin-blanc-et-aux-herbes_28868.aspx
fruitsdemer,Moules à la moutarde et au pastis,https://www.marmiton.org/recettes/recette_moules-a-la-moutarde-et-au-pastis_30966.aspx
fruitsdemer,Moules au grill et leur beurre de basilic,https://www.marmiton.org/recettes/recette_moules-au-grill-et-leur-beurre-de-basilic_26768.aspx
fruitsdemer,Salade chaude asiatique de calamars à l'ananas,https://www.marmiton.org/recettes/recette_salade-chaude-asiatique-de-calamars-a-l-ananas_57363.aspx
fruitsdemer,Wontons frits aux crevettes,https://www.marmiton.org/recettes/recette_wontons-frits-aux-crevettes_346499.aspx
fruitsdemer,Coquilles Saint-Jacques aux pommes,https://www.marmiton.org/recettes/recette_coquilles-saint-jacques-aux-pommes_21289.aspx
fruitsdemer,Moules marinières au pastis,https://www.marmiton.org/recettes/recette_moules-marinieres-au-pastis_64707.aspx
fruitsdemer,Poulet aux gambas et au vieux banyuls,https://www.marmiton.org/recettes/recette_poulet-aux-gambas-et-au-vieux-banyuls_53420.aspx
fruitsdemer,Galette de crevettes,https://www.marmiton.org/recettes/recette_galette-de-crevettes_11125.aspx
fruitsdemer,Calamar de l'embouchure du fleuve Cavado (Portugal),https://www.marmiton.org/recettes/recette_calamar-de-l-embouchure-du-fleuve-cavado-portugal_11393.aspx
fruitsdemer,Cocktail pimenté d'avocat et crevettes ,https://www.marmiton.org/recettes/recette_cocktail-pimente-d-avocat-crevettes_254367.aspx
fruitsdemer,Encornets au curry,https://www.marmiton.org/recettes/recette_encornets-au-curry_49157.aspx
fruitsdemer,Filet de flétan aux crevettes et noix de pétoncles,https://www.marmiton.org/recettes/recette_filet-de-fletan-aux-crevetteset-noix-de-petoncles_311213.aspx
fruitsdemer,Salade du monde crabe-mascarpone,https://www.marmiton.org/recettes/recette_salade-du-monde-crabe-mascarpone_81893.aspx
fruitsdemer,Dégustation d'huîtres comme à l'île de Ré,https://www.marmiton.org/recettes/recette_degustation-d-huitres-comme-a-l-ile-de-re_42364.aspx
"terrine,pâté",Terrine de viandes adorée,https://www.marmiton.org/recettes/recette_terrine-de-viandes-adoree_334605.aspx
"terrine,pâté",Terrine de viandes aux saveurs de l'automne,https://www.marmiton.org/recettes/recette_terrine-de-viandes-aux-saveurs-de-l-automne_66266.aspx
"terrine,pâté",Terrine de viandes variées,https://www.marmiton.org/recettes/recette_terrine-de-viandes-variees_24771.aspx
"terrine,pâté",Terrine du chasseur Goyat,https://www.marmiton.org/recettes/recette_terrine-du-chasseur-goyat_165667.aspx
"terrine,pâté",Terrine du Nord,https://www.marmiton.org/recettes/recette_terrine-du-nord_95031.aspx
"terrine,pâté",Terrine du soleil au poulet,https://www.marmiton.org/recettes/recette_terrine-du-soleil_229378.aspx
"terrine,pâté",Terrine du soleil aux poivrons,https://www.marmiton.org/recettes/recette_terrine-du-soleil-aux-poivrons_4910.aspx
"terrine,pâté",Terrine en gelée de chevreuil ou de cerf,https://www.marmiton.org/recettes/recette_terrine-en-gelee-de-chevreuil-ou-de-cerf_379258.aspx
"terrine,pâté",Terrine estivale d'avocat et petits légumes,https://www.marmiton.org/recettes/recette_terrine-estivale-d-avocat-et-petits-legumes_60681.aspx
"terrine,pâté",Terrine facile au surimi,https://www.marmiton.org/recettes/recette_terrine-facile-au-surimi_70127.aspx
"terrine,pâté",Terrine fraîche de chèvre aux courgettes,https://www.marmiton.org/recettes/recette_terrine-fraiche-de-chevre-aux-courgettes_43206.aspx
"terrine,pâté",Terrine fraiche lasagnes & carottes,https://www.marmiton.org/recettes/recette_terrine-fraiche-lasagnes-carottes_36082.aspx
"terrine,pâté",Terrine pressée de poivrons ,https://www.marmiton.org/recettes/recette_terrine-pressee-de-poivrons_9012.aspx
"terrine,pâté",Terrine rouge et blanc,https://www.marmiton.org/recettes/recette_terrine-rouge-et-blanc_2825.aspx
"terrine,pâté",Terrine saumon oseille polenta,https://www.marmiton.org/recettes/recette_terrine-saumon-oseille-polenta_224475.aspx
"terrine,pâté",Terrine Surimi et poivron,https://www.marmiton.org/recettes/recette_terrine-surimi-et-poivron_16893.aspx
"terrine,pâté",Terrine surimi-poivrons,https://www.marmiton.org/recettes/recette_terrine-surimi-poivrons_211640.aspx
"terrine,pâté",Terrine thon et carottes à la tomate,https://www.marmiton.org/recettes/recette_terrine-thon-et-carottes-a-la-tomate_36518.aspx
"terrine,pâté",Terrine tomate maïs,https://www.marmiton.org/recettes/recette_terrine-tomate-mais_23796.aspx
apéritifdînatoire,Cake au persil et à la moutarde,https://www.marmiton.org/recettes/recette_cake-au-persil-et-a-la-moutarde_13969.aspx
apéritifdînatoire,Cake au tarama,https://www.marmiton.org/recettes/recette_cake-au-tarama_41650.aspx
apéritifdînatoire,Cake fraîcheur aux concombre et truite fumée de Mireille,https://www.marmiton.org/recettes/recette_cake-fraicheur-aux-concombre-et-truite-fumee-de-mireille_212847.aspx
apéritifdînatoire,Cake jambon- pruneaux,https://www.marmiton.org/recettes/recette_cake-jambon-pruneaux_172085.aspx
apéritifdînatoire,Cake méditerranéen et sauce épicée au yaourt,https://www.marmiton.org/recettes/recette_cake-mediterraneen-et-sauce-epicee-au-yaourt_87402.aspx
apéritifdînatoire,Cake saumon et mozzarella,https://www.marmiton.org/recettes/recette_cake-saumon-et-mozzarella_20928.aspx
apéritifdînatoire,Gratin végétarien,https://www.marmiton.org/recettes/recette_gratin-vegetarien_372967.aspx
apéritifdînatoire,Guacamole de courgettes,https://www.marmiton.org/recettes/recette_guacamole-de-courgettes_22878.aspx
apéritifdînatoire,Rillettes de chorizo au Companion,https://www.marmiton.org/recettes/recette_rillettes-de-chorizo-au-companion_382904.aspx
apéritifdînatoire,Rillettes de maquereau selon mon oncle,https://www.marmiton.org/recettes/recette_rilliettes-de-maquereau-selon-mon-oncle_171701.aspx
apéritifdînatoire,Rillettes de saumon fumé,https://www.marmiton.org/recettes/recette_rillettes-de-saumon-fume_230150.aspx
apéritifdînatoire,Rillettes Marines (véganes),https://www.marmiton.org/recettes/recette_rillettes-marines-veganes_530190.aspx
apéritifdînatoire,Tapenade aux olives vertes et aux amandes,https://www.marmiton.org/recettes/recette_tapenade-aux-olives-vertes-et-aux-amandes_14242.aspx
apéritifdînatoire,Tapenade d'olives vertes et noires au thon,https://www.marmiton.org/recettes/recette_tapenade-d-olives-vertes-et-noires-au-thon_69078.aspx
apéritifdînatoire,Verrine de petits pois et boeuf haché,https://www.marmiton.org/recettes/recette_verrine-de-petits-pois-et-boeuf-hache_169555.aspx
apéritifdînatoire,Cake au tofu et aux olives,https://www.marmiton.org/recettes/recette_cake-au-tofu-et-aux-olives_62127.aspx
apéritifdînatoire,Verrine avocat-saumon crème et zeste de citron,https://www.marmiton.org/recettes/recette_verrine-avocat-saumon-creme-et-zeste-de-citron_88718.aspx
apéritifdînatoire,Verrines apéritives façon Anne (68 ème rencontre),https://www.marmiton.org/recettes/recette_verrines-aperitives-facon-anne-68-eme-rencontre_62055.aspx
apéritifdînatoire,Verrines au saumon fumé concombre et soja,https://www.marmiton.org/recettes/recette_recette-minceur-de-verines-au-saumon-sans-lait_195855.aspx
apéritifdînatoire,Cake à l'ail aux fines herbes et jambon de dinde,https://www.marmiton.org/recettes/recette_cake-ail-fines-herbes-et-jambon-de-dinde_311528.aspx
apéritifdînatoire,Cake au saumon et poireaux (sans gluten),https://www.marmiton.org/recettes/recette_cake-au-saumon-et-poireaux-sans-gluten_334336.aspx
apéritifdînatoire,Cake au thon et à l'oseille,https://www.marmiton.org/recettes/recette_cake-au-thon-et-a-l-oseille_31290.aspx
apéritifdînatoire,Cake aux champignons de Paris,https://www.marmiton.org/recettes/recette_cake-aux-champignons-de-paris_57387.aspx
apéritifdînatoire,Cake brocoli chorizo,https://www.marmiton.org/recettes/recette_cake-brocoli-chorizo_330491.aspx
apéritifdînatoire,Guacamole au yaourt,https://www.marmiton.org/recettes/recette_guacamole-au-yaourt_11054.aspx
apéritifdînatoire,"Mille feuilles à l'orientale (purée de pois chiche, caviar...",https://www.marmiton.org/recettes/recette_mille-feuilles-a-l-orientale-puree-de-pois-chiche-caviar-d-aubergine-et-tomates-concassees_58059.aspx
apéritifdînatoire,Mug Cake comté noisette sans gluten,https://www.marmiton.org/recettes/recette_mug-cake-comte-noisette-sans-gluten_333715.aspx
apéritifdînatoire,Rillettes de thon au yaourt,https://www.marmiton.org/recettes/recette_rillettes-de-thon-au-yaourt_18186.aspx
apéritifdînatoire,Rillettes de thon super simple,https://www.marmiton.org/recettes/recette_rillettes-de-thon-super-simple_94706.aspx
apéritifdînatoire,Salsa,https://www.marmiton.org/recettes/recette_salsa_12083.aspx
bouchéeouamuse-bouche,Chausson de poulet à la mozzarella,https://www.marmiton.org/recettes/recette_chausson-de-poulet-a-la-mozzarella_171644.aspx
bouchéeouamuse-bouche,Chaussons au poulet curry et pommes de terre,https://www.marmiton.org/recettes/recette_chausson-au-poulet-curry-et-pommes-de-terre_176095.aspx
bouchéeouamuse-bouche,Chaussons pommes-camembert façon ninie,https://www.marmiton.org/recettes/recette_chaussons-pommes-camembert-facon-ninie_36261.aspx
bouchéeouamuse-bouche,Croissant au oeufs mimoza,https://www.marmiton.org/recettes/recette_croissant-au-oeufs-mimoza_315433.aspx
bouchéeouamuse-bouche,Easy Chips n' Cheese,https://www.marmiton.org/recettes/recette_easy-chips-n-cheese_35237.aspx
bouchéeouamuse-bouche,Les fricassons (beignets de fromage),https://www.marmiton.org/recettes/recette_les-fricassons-beignets-de-fromage_54055.aspx
bouchéeouamuse-bouche,Madeleines chorizo poivrons,https://www.marmiton.org/recettes/recette_madeleines-chorizo-poivrons_343206.aspx
bouchéeouamuse-bouche,Madeleines jambon-olives,https://www.marmiton.org/recettes/recette_madeleines-jambon-olives_224259.aspx
bouchéeouamuse-bouche,Mini blinis à la brandade,https://www.marmiton.org/recettes/recette_mini-blinis-a-la-brandade_52453.aspx
bouchéeouamuse-bouche,Mini bouchées à la feta,https://www.marmiton.org/recettes/recette_mini-bouchees-a-la-feta_27075.aspx
bouchéeouamuse-bouche,Mini Croissants à la noix de pétoncle,https://www.marmiton.org/recettes/recette_mini-croissants-a-la-noix-de-petoncle_232623.aspx
bouchéeouamuse-bouche,Mini madeleines thon - pickles de citron vert (rencontre de Sceau),https://www.marmiton.org/recettes/recette_mini-madeleines-thon-pickles-de-citron-vert-rencontre-de-sceau_52922.aspx
